Feature,ImportanceMean,ImportanceStd
PCA_2149,4.0892932607450305e-05,2.5542168023333166e-05
PCA_1922,4.0892932607450305e-05,9.439593962916031e-05
PCA_443,4.0892932607450305e-05,3.565523073062633e-05
PCA_3140,4.0892932607439206e-05,4.585258981823976e-05
PCA_1569,4.076863797948249e-05,5.567733429886305e-05
PCA_1636,4.076863797948249e-05,5.100564506958394e-05
PCA_1744,4.076863797947139e-05,3.2282164875809444e-05
PCA_1868,4.0768637979449184e-05,8.274288810577428e-05
PCA_1278,4.0644343351492473e-05,4.0022291195101754e-05
PCA_2191,4.0644343351481374e-05,8.841018436961275e-05
PCA_427,4.064434335147027e-05,6.807454624777585e-05
PCA_3043,4.064434335147027e-05,5.785524412825365e-05
PCA_2822,4.064434335145917e-05,3.900178464859788e-05
PCA_1239,4.052004872348025e-05,2.7805350026762907e-05
PCA_911,4.039575409552354e-05,3.907381089719856e-05
PCA_560,4.0395754095512436e-05,4.355369606539413e-05
PCA_2526,4.027145946752242e-05,4.239230417700178e-05
PCA_1364,4.027145946752242e-05,6.877032053369782e-05
PCA_2783,4.027145946752242e-05,4.6510777419652e-05
PCA_594,4.0147164839543505e-05,8.823526727547111e-05
PCA_1694,4.01471648395213e-05,2.6981097297411757e-05
PCA_952,4.002287021155348e-05,3.105276847812976e-05
PCA_2624,3.977428095559565e-05,5.89109334271987e-05
PCA_381,3.977428095557345e-05,6.034884997022363e-05
PCA_1459,3.9649986327594536e-05,3.3070080150679354e-05
PCA_2774,3.9649986327594536e-05,3.6541140900015384e-05
PCA_953,3.9649986327594536e-05,4.831353134718622e-05
PCA_1596,3.964998632758343e-05,4.90623819304864e-05
PCA_2418,3.9277102443613376e-05,7.063435258976262e-05
PCA_1650,3.9152807815656666e-05,2.0591309975838197e-05
PCA_1352,3.915280781564556e-05,3.314847081089691e-05
PCA_2083,3.915280781564556e-05,3.795466263402696e-05
PCA_471,3.915280781564556e-05,9.501712571688265e-05
PCA_2950,3.9028513187666644e-05,3.873607732008881e-05
PCA_45,3.9028513187655545e-05,8.38582611491948e-05
PCA_1453,3.9028513187644445e-05,5.226644529219147e-05
PCA_3225,3.890421855966553e-05,5.113949873375151e-05
PCA_2325,3.890421855966553e-05,2.560620175066636e-05
PCA_2304,3.877992393169771e-05,7.533690065681089e-05
PCA_139,3.877992393168661e-05,2.2991482595807663e-05
PCA_2180,3.877992393166441e-05,2.8510922742061267e-05
PCA_2128,3.853133467572878e-05,3.645457823192852e-05
PCA_705,3.8531334675717675e-05,6.49931368378776e-05
PCA_1443,3.8531334675717675e-05,7.997468338252275e-05
PCA_1091,3.8531334675706576e-05,5.547774841049887e-05
PCA_1961,3.8531334675706576e-05,2.1246747888563267e-05
PCA_1297,3.840704004772766e-05,2.8487341735565288e-05
PCA_2498,3.815845079175872e-05,2.3491684689363995e-05
PCA_1451,3.815845079174762e-05,3.5531962493954243e-05
PCA_1886,3.803415616379091e-05,2.6321130037869267e-05
PCA_2422,3.8034156163768706e-05,2.2221988567981157e-05
PCA_2663,3.803415616375761e-05,3.547169213416831e-05
PCA_2485,3.790986153578979e-05,3.9561049042006244e-05
PCA_673,3.778556690778867e-05,4.650081146503391e-05
PCA_3075,3.766127227980975e-05,3.09643340037072e-05
PCA_141,3.7536977651841943e-05,9.335643657021794e-05
PCA_1545,3.753697765183084e-05,5.103289798534951e-05
PCA_1023,3.753697765180863e-05,3.3636799525922445e-05
PCA_1133,3.741268302384082e-05,2.85739806224975e-05
PCA_2688,3.741268302384082e-05,4.713520410622601e-05
PCA_2222,3.7288388395861906e-05,4.8773566785977034e-05
PCA_268,3.716409376788299e-05,2.4091685020914437e-05
PCA_2045,3.7164093767860784e-05,3.863724051544012e-05
PCA_354,3.7164093767860784e-05,0.00011594823555585975
PCA_1227,3.7164093767849685e-05,1.8681031878465013e-05
PCA_1068,3.703979913988187e-05,8.666429009443813e-05
PCA_536,3.703979913987077e-05,5.291448736726064e-05
PCA_2775,3.691550451189185e-05,3.685938279392869e-05
PCA_2628,3.691550451189185e-05,4.111522758787017e-05
PCA_1240,3.679120988390183e-05,5.678836427117172e-05
PCA_1895,3.666691525593402e-05,7.148670216601438e-05
PCA_1698,3.666691525593402e-05,3.189435030057072e-05
PCA_2031,3.65426206279329e-05,4.3225947617591174e-05
PCA_1016,3.65426206279329e-05,1.6500784821417342e-05
PCA_609,3.65426206279329e-05,4.4514833019086396e-05
PCA_1167,3.6418325999953983e-05,4.364157675444067e-05
PCA_856,3.641832599993178e-05,9.318458699487173e-05
PCA_1094,3.641832599993178e-05,6.725488024818001e-05
PCA_3277,3.629403137197507e-05,7.151597938541017e-05
PCA_879,3.629403137196396e-05,6.717845807566957e-05
PCA_2666,3.629403137195286e-05,1.3210361454336287e-05
PCA_2196,3.629403137195286e-05,5.017193882184671e-05
PCA_1400,3.592114748799391e-05,2.5280745131872513e-05
PCA_698,3.57968528600261e-05,5.321436114155959e-05
PCA_1581,3.567255823204718e-05,3.726787413926737e-05
PCA_2873,3.567255823204718e-05,3.422980178059794e-05
PCA_914,3.542396897604494e-05,4.661048549480699e-05
PCA_2379,3.5299674348054924e-05,7.408668857359213e-05
PCA_840,3.517537972009821e-05,1.4874385441308189e-05
PCA_520,3.517537972008711e-05,2.403133051023738e-05
PCA_921,3.517537972007601e-05,5.4361104944196755e-05
PCA_436,3.505108509210819e-05,0.00011666466199584628
PCA_2872,3.505108509209709e-05,4.862065232023313e-05
PCA_441,3.4926790464118176e-05,5.506813140758962e-05
PCA_3011,3.480249583613926e-05,2.040098584567875e-05
PCA_3058,3.4802495836128154e-05,5.1632413351456954e-05
PCA_1331,3.4802495836128154e-05,3.5182186717743754e-05
PCA_1836,3.4802495836128154e-05,4.259154525040154e-05
PCA_306,3.467820120814924e-05,4.9294848305091495e-05
PCA_2611,3.467820120813814e-05,4.645510681729682e-05
PCA_998,3.455390658017032e-05,2.5761092420307135e-05
PCA_2235,3.455390658015922e-05,2.59165476684636e-05
PCA_1618,3.4429611952191407e-05,3.929774723308151e-05
PCA_3311,3.44296119521581e-05,3.558844108489385e-05
PCA_1918,3.430531732420139e-05,3.72187183179748e-05
PCA_1798,3.4305317324190285e-05,2.610897346119762e-05
PCA_1957,3.4305317324190285e-05,0.00014664996377167412
PCA_2384,3.418102269620027e-05,3.4464594111728144e-05
PCA_3052,3.418102269620027e-05,3.325084578024343e-05
PCA_1738,3.418102269618917e-05,2.5805732051526122e-05
PCA_1387,3.4181022696178064e-05,6.549572121195513e-05
PCA_1674,3.405672806823245e-05,1.9927495288072776e-05
PCA_417,3.3808138812241316e-05,4.037490546242546e-05
PCA_2043,3.3808138812241316e-05,3.832952909608096e-05
PCA_2054,3.36838441842624e-05,8.723225104620362e-05
PCA_757,3.36838441842624e-05,2.1816805504343906e-05
PCA_1084,3.36838441842624e-05,7.707760330729936e-05
PCA_1561,3.3683844184240194e-05,2.241752770119051e-05
PCA_1401,3.343525492829347e-05,4.1527986621553144e-05
PCA_3051,3.343525492828236e-05,2.677647873295887e-05
PCA_2107,3.343525492828236e-05,3.8757010299736075e-05
PCA_1241,3.343525492827126e-05,3.4240632140171315e-05
PCA_155,3.343525492827126e-05,2.5590510195383666e-05
PCA_1333,3.331096030029235e-05,2.7133833290828835e-05
PCA_598,3.318666567231343e-05,7.005642629623229e-05
PCA_2294,3.3186665672280126e-05,7.788633046480578e-05
PCA_852,3.3062371044334515e-05,3.43161238505991e-05
PCA_3302,3.306237104431231e-05,5.351659617724897e-05
PCA_949,3.306237104431231e-05,4.665670018528773e-05
PCA_1644,3.306237104431231e-05,2.149398793965845e-05
PCA_2716,3.2938076416333394e-05,5.325049362387186e-05
PCA_3368,3.2938076416322294e-05,5.3695423149369494e-05
PCA_958,3.2938076416322294e-05,1.7772393330597874e-05
PCA_1315,3.2813781788376684e-05,4.361732095670135e-05
PCA_2366,3.281378178835448e-05,9.356867893672101e-05
PCA_1101,3.281378178834338e-05,6.398505881350607e-05
PCA_1602,3.281378178834338e-05,3.735958268403108e-05
PCA_2362,3.268948716037556e-05,2.5864335309577235e-05
PCA_613,3.268948716036446e-05,1.8012431668839948e-05
PCA_1872,3.2689487160353356e-05,5.5388704254063e-05
PCA_1687,3.2689487160342257e-05,3.438291370771321e-05
PCA_588,3.2565192532385546e-05,3.859062971289529e-05
PCA_2798,3.256519253236334e-05,4.7922953980575945e-05
PCA_1142,3.2440897904395524e-05,4.906553070927958e-05
PCA_1846,3.2440897904395524e-05,6.038071324691884e-05
PCA_2258,3.2440897904395524e-05,9.786724117328932e-05
PCA_1107,3.2440897904384425e-05,1.954589836189682e-05
PCA_2870,3.231660327640551e-05,4.880206619442586e-05
PCA_3141,3.231660327639441e-05,3.9968019466566286e-05
PCA_2335,3.219230864842659e-05,5.884389143564532e-05
PCA_2331,3.206801402044768e-05,3.6950432773864105e-05
PCA_2224,3.206801402043658e-05,2.0908115100119645e-05
PCA_192,3.206801402043658e-05,0.00010228745586954225
PCA_2360,3.206801402043658e-05,5.599552312537061e-05
PCA_502,3.206801402043658e-05,4.3630070210425074e-05
PCA_1934,3.194371939245766e-05,2.1877620003010084e-05
PCA_748,3.1943719392446555e-05,3.959930094831242e-05
PCA_221,3.1943719392446555e-05,2.613174468146081e-05
PCA_1611,3.181942476445654e-05,5.7124707613026046e-05
PCA_1932,3.181942476445654e-05,1.4844754644231079e-05
PCA_412,3.181942476445654e-05,7.957419354874837e-05
PCA_250,3.169513013649983e-05,1.7500842519118587e-05
PCA_2831,3.169513013645542e-05,1.4614532548173152e-05
PCA_2610,3.15708355084876e-05,5.0231640597402625e-05
PCA_871,3.15708355084876e-05,2.6373902522933273e-05
PCA_669,3.15708355084765e-05,0.00010344449816938702
PCA_2890,3.144654088048649e-05,8.138033558564313e-05
PCA_3142,3.144654088048649e-05,3.580915073680565e-05
PCA_1353,3.132224625250757e-05,1.9181685657773737e-05
PCA_886,3.1197951624539755e-05,4.9081271573139885e-05
PCA_1536,3.1197951624528655e-05,3.418644603154134e-05
PCA_3380,3.119795162451755e-05,7.511026771681518e-05
PCA_2087,3.119795162451755e-05,2.8176525743538696e-05
PCA_1021,3.107365699654974e-05,2.2770015954554478e-05
PCA_1494,3.107365699654974e-05,5.058348520955897e-05
PCA_46,3.107365699654974e-05,7.714081505995931e-05
PCA_799,3.107365699653863e-05,5.721334516750698e-05
PCA_643,3.0949362368570824e-05,4.669062806241547e-05
PCA_3041,3.094936236854862e-05,5.248545796678899e-05
PCA_2268,3.094936236854862e-05,2.131535094831194e-05
PCA_1032,3.082506774059191e-05,4.163332011104259e-05
PCA_1311,3.08250677405697e-05,5.246293527184753e-05
PCA_3012,3.0576478484600764e-05,2.390984138023613e-05
PCA_1782,3.0576478484589664e-05,3.699389012152908e-05
PCA_2034,3.0576478484589664e-05,8.440913985017114e-05
PCA_2069,3.0327889228631832e-05,3.738438600364139e-05
PCA_3156,3.0327889228631832e-05,5.756384684583243e-05
PCA_2885,3.0327889228631832e-05,1.9128454623223626e-05
PCA_499,3.0327889228631832e-05,5.023164059739696e-05
PCA_2190,3.0203594600652917e-05,3.347219946235087e-05
PCA_3363,3.0203594600641814e-05,4.117155190134892e-05
PCA_1176,3.0079299972662898e-05,7.368438828614065e-05
PCA_1416,3.0079299972640695e-05,2.1106677154285523e-05
PCA_2464,2.995500534466178e-05,6.413277606407055e-05
PCA_2001,2.9830710716693963e-05,4.7437578471111276e-05
PCA_3228,2.9830710716682864e-05,8.34904697031787e-05
PCA_3226,2.983071071667176e-05,2.4571384976553046e-05
PCA_1827,2.970641608872615e-05,3.593146805062186e-05
PCA_2174,2.9706416088715047e-05,3.253315430153685e-05
PCA_2571,2.9706416088703948e-05,5.3230761653105694e-05
PCA_2351,2.9706416088681742e-05,3.5776347004691844e-05
PCA_1190,2.945782683272391e-05,2.7061141414332085e-05
PCA_1915,2.9457826832712807e-05,7.619990612728352e-05
PCA_428,2.9457826832701704e-05,5.026499958862761e-05
PCA_2358,2.933353220473389e-05,5.184799598498556e-05
PCA_3184,2.933353220473389e-05,1.7296168033204025e-05
PCA_495,2.933353220473389e-05,2.0590934834704907e-05
PCA_2423,2.933353220473389e-05,6.991326992747658e-05
PCA_451,2.9209237576743873e-05,3.255594028199419e-05
PCA_3065,2.9209237576743873e-05,4.0590332427588646e-05
PCA_2521,2.9209237576732773e-05,3.9400612870567185e-05
PCA_523,2.908494294877606e-05,3.6834855081395386e-05
PCA_3307,2.9084942948764957e-05,5.640621139436415e-05
PCA_1152,2.9084942948764957e-05,2.614445244679341e-05
PCA_1722,2.9084942948764957e-05,2.5582962752514487e-05
PCA_2463,2.9084942948753857e-05,3.435212105327028e-05
PCA_252,2.896064832077494e-05,6.0297756841056896e-05
PCA_1004,2.8836353692796025e-05,6.9910176195069e-05
PCA_1814,2.871205906481711e-05,5.978158137773548e-05
PCA_2964,2.8712059064806007e-05,3.055954749606018e-05
PCA_473,2.846346980882597e-05,2.5121355736867022e-05
PCA_1385,2.8339175180858156e-05,6.879188341643285e-05
PCA_1252,2.8339175180858156e-05,9.99529762705032e-05
PCA_1858,2.821488055287924e-05,4.7665166701925306e-05
PCA_2022,2.8214880552868137e-05,6.43170356161529e-05
PCA_2724,2.809058592487812e-05,2.735159702367372e-05
PCA_1001,2.809058592486702e-05,2.6514115645660858e-05
PCA_2910,2.809058592486702e-05,2.2319107042805722e-05
PCA_990,2.809058592486702e-05,3.109949953313924e-05
PCA_3382,2.809058592486702e-05,3.391307802366324e-05
PCA_697,2.7966291296910305e-05,4.5196951886971534e-05
PCA_1533,2.7966291296888103e-05,7.700099854887018e-05
PCA_644,2.7966291296877e-05,5.4645126374325836e-05
PCA_1307,2.7841996668909187e-05,2.1414777690891416e-05
PCA_1458,2.7841996668898084e-05,4.1134574296098486e-05
PCA_1881,2.771770204091917e-05,1.627310536058544e-05
PCA_1343,2.7717702040896963e-05,3.318945869249462e-05
PCA_383,2.7593407412918047e-05,4.107293366476749e-05
PCA_2922,2.7469112784950234e-05,7.706357148457206e-05
PCA_2077,2.7469112784950234e-05,2.720576308716925e-05
PCA_1440,2.7344818156960215e-05,3.347658391746964e-05
PCA_563,2.7344818156960215e-05,1.884201612014562e-05
PCA_2032,2.7344818156949112e-05,5.3778078536260434e-05
PCA_479,2.7220523528992402e-05,6.0278281400289864e-05
PCA_1490,2.72205235289813e-05,4.6531532969566266e-05
PCA_3339,2.7220523528970196e-05,4.0476751234155934e-05
PCA_590,2.709622890099128e-05,0.00013916092271237947
PCA_2715,2.6971934273001265e-05,4.202573969458969e-05
PCA_3276,2.6971934273001265e-05,4.9873132356959345e-05
PCA_3294,2.6971934272990162e-05,3.378916942041642e-05
PCA_675,2.6971934272990162e-05,5.2769035092224424e-05
PCA_2124,2.697193427297906e-05,3.2321622477385796e-05
PCA_3183,2.6723345017021227e-05,3.114938444455866e-05
PCA_3044,2.659905038904231e-05,5.118524616102349e-05
PCA_1856,2.659905038903121e-05,3.186987945516954e-05
PCA_2928,2.6474755761052293e-05,3.574005521868984e-05
PCA_2225,2.6474755761052293e-05,5.390160900303155e-05
PCA_3177,2.647475576104119e-05,5.3998971084729603e-05
PCA_1869,2.635046113308448e-05,4.416151574953934e-05
PCA_2084,2.6350461133073377e-05,2.5123508077898008e-05
PCA_1195,2.6350461133073377e-05,3.5889952764629935e-05
PCA_2825,2.6350461133062274e-05,1.803600283115029e-05
PCA_1612,2.6350461133062274e-05,5.1945043424996446e-05
PCA_70,2.6101871877104442e-05,0.0001166053211312802
PCA_1620,2.6101871877104442e-05,2.9554952174632914e-05
PCA_2945,2.6101871877093342e-05,7.139317241787427e-05
PCA_2602,2.6101871877093342e-05,3.755261411643154e-05
PCA_2178,2.6101871877093342e-05,6.061959996871044e-05
PCA_2962,2.6101871877093342e-05,2.067180724438414e-05
PCA_1082,2.610187187708224e-05,4.7807404484743705e-05
PCA_3189,2.597757724913663e-05,3.970605460491671e-05
PCA_2108,2.5977577249114427e-05,4.5889637251141416e-05
PCA_996,2.5977577249114427e-05,6.91829973390274e-05
PCA_1367,2.5853282621124408e-05,2.8183926804971985e-05
PCA_3127,2.5853282621124408e-05,2.1598672891589842e-05
PCA_2813,2.572898799313439e-05,1.6461883850125237e-05
PCA_2237,2.572898799313439e-05,5.3870071831358316e-05
PCA_711,2.5604693365166576e-05,7.112259822408107e-05
PCA_1405,2.5604693365155473e-05,9.28509989154269e-05
PCA_2092,2.5604693365155473e-05,5.0363716999614844e-05
PCA_1527,2.5480398737176557e-05,3.737219309527827e-05
PCA_3229,2.5480398737165454e-05,5.006543797224146e-05
PCA_2756,2.548039873715435e-05,2.867005873086543e-05
PCA_1757,2.548039873715435e-05,6.055649072447674e-05
PCA_2900,2.5356104109175436e-05,2.412852958470772e-05
PCA_2394,2.5356104109175436e-05,6.836023744662237e-05
PCA_2868,2.5231809481207623e-05,7.592977639052535e-05
PCA_2130,2.523180948119652e-05,6.49290438996825e-05
PCA_1828,2.523180948118542e-05,4.1418468947636916e-05
PCA_3031,2.5107514853206504e-05,2.7996933851008943e-05
PCA_2343,2.5107514853206504e-05,2.3105431926268616e-05
PCA_2216,2.5107514853206504e-05,5.645986851249289e-05
PCA_1028,2.51075148531954e-05,3.496989101014337e-05
PCA_1585,2.51075148531843e-05,1.993989572191999e-05
PCA_2847,2.4983220225216485e-05,3.637587988940161e-05
PCA_741,2.4983220225205383e-05,5.372188670947519e-05
PCA_2512,2.485892559723757e-05,5.025255020519419e-05
PCA_253,2.485892559723757e-05,7.980837948685143e-05
PCA_2808,2.4858925597226467e-05,2.23315630611048e-05
PCA_838,2.4858925597226467e-05,8.760258574545993e-05
PCA_55,2.4858925597215364e-05,2.3817912480686617e-05
PCA_2000,2.4734630969258654e-05,2.626972181857255e-05
PCA_2230,2.473463096924755e-05,2.4117321980487692e-05
PCA_156,2.4610336341268635e-05,2.975188664405076e-05
PCA_3117,2.4610336341268635e-05,7.936929797564849e-05
PCA_1411,2.4610336341257532e-05,4.664875253169315e-05
PCA_81,2.4610336341257532e-05,9.073644055259386e-05
PCA_2250,2.461033634124643e-05,3.9300695603442624e-05
PCA_352,2.4486041713278616e-05,7.845551353128567e-05
PCA_2850,2.4486041713278616e-05,4.404679644502842e-05
PCA_575,2.4486041713278616e-05,5.055614282441178e-05
PCA_2450,2.4361747085310803e-05,7.066278048561408e-05
PCA_2585,2.43617470852997e-05,2.687869534034775e-05
PCA_2007,2.4361747085288597e-05,6.754861286731634e-05
PCA_1316,2.4361747085277498e-05,2.7721882038353063e-05
PCA_2332,2.4361747085277498e-05,2.8197079451018994e-05
PCA_2884,2.423745245730968e-05,5.067579022024642e-05
PCA_1244,2.423745245730968e-05,3.174383570517162e-05
PCA_2162,2.423745245728748e-05,3.7467151317395766e-05
PCA_944,2.4113157829319666e-05,6.364613200060982e-05
PCA_1965,2.4113157829319666e-05,3.7268495949315446e-05
PCA_2899,2.4113157829319666e-05,5.845337300842122e-05
PCA_1976,2.398886320134075e-05,5.118177501817754e-05
PCA_1442,2.3988863201329647e-05,3.459791819453318e-05
PCA_2975,2.3988863201329647e-05,2.4790780887329986e-05
PCA_248,2.386456857333963e-05,1.3983007542629844e-05
PCA_2710,2.386456857333963e-05,4.8962618453915294e-05
PCA_2791,2.3864568573328526e-05,4.8579327412614026e-05
PCA_1667,2.3740273945360713e-05,4.986197942290671e-05
PCA_642,2.3740273945360713e-05,1.667077806017638e-05
PCA_539,2.3740273945360713e-05,2.8843049824185452e-05
PCA_2347,2.374027394534961e-05,5.876770413801648e-05
PCA_2709,2.374027394534961e-05,3.975660388499676e-05
PCA_3328,2.3740273945338507e-05,4.594683361873471e-05
PCA_2944,2.36159793173929e-05,3.560558414158381e-05
PCA_2340,2.3491684689391778e-05,3.424514377906466e-05
PCA_361,2.3491684689391778e-05,2.6175457111023088e-05
PCA_1815,2.3491684689391778e-05,3.977214458429927e-05
PCA_3278,2.3491684689380675e-05,5.838792242031463e-05
PCA_2281,2.3491684689380675e-05,6.933468086745676e-05
PCA_3153,2.3491684689369575e-05,7.829466510077465e-05
PCA_132,2.3367390061412862e-05,0.00017265933158088403
PCA_2788,2.3367390061412862e-05,2.7422673952262744e-05
PCA_3236,2.336739006140176e-05,3.7138103361237066e-05
PCA_1093,2.3243095433411744e-05,3.0303682868292976e-05
PCA_989,2.3243095433411744e-05,2.581052097861325e-05
PCA_993,2.3243095433411744e-05,6.109697349798502e-05
PCA_2606,2.324309543340064e-05,3.12622610466442e-05
PCA_2633,2.3118800805421725e-05,0.0001176292208224834
PCA_1285,2.3118800805421725e-05,1.8645851385972836e-05
PCA_1683,2.299450617744281e-05,3.561968300123158e-05
PCA_1484,2.299450617744281e-05,4.4853830948764934e-05
PCA_2514,2.299450617744281e-05,7.286517478966362e-05
PCA_1302,2.299450617744281e-05,1.4141757514567072e-05
PCA_2082,2.299450617744281e-05,2.2019802801865408e-05
PCA_182,2.2994506177431706e-05,0.00011585332853413469
PCA_667,2.2745916921473874e-05,7.703870883932632e-05
PCA_2520,2.274591692146277e-05,2.255904696363065e-05
PCA_778,2.262162229349496e-05,3.601456953904734e-05
PCA_2426,2.2621622293472753e-05,4.035576880255497e-05
PCA_1879,2.2621622293461653e-05,4.24745861815107e-05
PCA_1551,2.2497327665516043e-05,4.956052493818658e-05
PCA_187,2.249732766550494e-05,5.573460375254224e-05
PCA_2548,2.2497327665493837e-05,2.8362334672374663e-05
PCA_761,2.2497327665493837e-05,1.6162603571867174e-05
PCA_1121,2.2497327665493837e-05,4.16023236689951e-05
PCA_1588,2.2497327665482737e-05,3.5728814575907785e-05
PCA_823,2.2497327665482737e-05,1.833882889710079e-05
PCA_825,2.2497327665482737e-05,5.2735062915602337e-05
PCA_3110,2.2373033037526024e-05,1.3340699395926249e-05
PCA_2109,2.237303303750382e-05,3.7978060356407265e-05
PCA_2270,2.2248738409536005e-05,8.207295793709909e-05
PCA_2350,2.2248738409536005e-05,3.071083580581693e-05
PCA_3377,2.2248738409524905e-05,4.7331453089809566e-05
PCA_1681,2.2124443781534887e-05,3.623694716461412e-05
PCA_1847,2.2124443781523784e-05,4.8189782265209764e-05
PCA_2760,2.2124443781523784e-05,7.537380377962554e-05
PCA_3115,2.187585452555485e-05,2.8632043881651496e-05
PCA_665,2.175155989759814e-05,6.748236836254781e-05
PCA_2452,2.1751559897587036e-05,6.192879274073773e-05
PCA_348,2.175155989756483e-05,4.198233910115771e-05
PCA_962,2.1627265269597017e-05,2.793284985820367e-05
PCA_1989,2.1627265269585914e-05,2.9055181999494704e-05
PCA_3079,2.1627265269585914e-05,4.513863420812799e-05
PCA_2171,2.1627265269574815e-05,3.1479685024058767e-05
PCA_1944,2.15029706416181e-05,7.278201398670857e-05
PCA_903,2.15029706416181e-05,3.429743541876478e-05
PCA_2767,2.1378676013628083e-05,8.014989486450558e-05
PCA_859,2.1378676013616983e-05,2.8244159469690704e-05
PCA_1029,2.1378676013616983e-05,2.4450367774741892e-05
PCA_565,2.137867601360588e-05,7.525688181174422e-05
PCA_331,2.137867601360588e-05,1.7013387657303835e-05
PCA_1917,2.1254381385626964e-05,2.8433058369598492e-05
PCA_1201,2.1254381385626964e-05,2.0419530651992253e-05
PCA_732,2.113008675764805e-05,4.166373728811695e-05
PCA_933,2.1130086757636946e-05,5.3556419158241346e-05
PCA_3168,2.1005792129669133e-05,3.8081448083026355e-05
PCA_2905,2.100579212965803e-05,6.724890750904213e-05
PCA_1139,2.0881497501679114e-05,1.8324923552825232e-05
PCA_2333,2.0881497501679114e-05,5.1385870610722366e-05
PCA_623,2.0881497501679114e-05,7.368648492227051e-05
PCA_2140,2.0757202873700198e-05,1.9613755309867382e-05
PCA_2823,2.0757202873689095e-05,3.0491729530263426e-05
PCA_3274,2.0757202873689095e-05,6.169585193718848e-05
PCA_3351,2.0757202873689095e-05,1.662995236108558e-05
PCA_1630,2.0757202873689095e-05,1.6860601792492826e-05
PCA_1682,2.0757202873666893e-05,4.6153492587112596e-05
PCA_2971,2.0508613617731263e-05,4.324756519318657e-05
PCA_795,2.050861361772016e-05,3.114938444456663e-05
PCA_1221,2.050861361772016e-05,3.962348206253498e-05
PCA_578,2.0384318989730145e-05,3.8375450589739116e-05
PCA_564,2.0384318989730145e-05,4.455992750104597e-05
PCA_2784,2.038431898970794e-05,6.631604730188495e-05
PCA_2355,2.026002436175123e-05,4.272210864697728e-05
PCA_1429,2.026002436175123e-05,3.5523265509943816e-05
PCA_905,2.026002436175123e-05,1.424841534668475e-05
PCA_3280,2.026002436175123e-05,5.29385689629051e-05
PCA_3190,2.0260024361729023e-05,2.9862026883027166e-05
PCA_555,2.0135729733750107e-05,4.850931275395644e-05
PCA_190,2.0011435105782294e-05,3.9741057108572955e-05
PCA_1831,2.0011435105782294e-05,8.821495444267589e-05
PCA_2644,1.9887140477792276e-05,5.19218399935438e-05
PCA_1905,1.9887140477792276e-05,1.426954298214814e-05
PCA_1383,1.9762845849802257e-05,3.7244652469184046e-05
PCA_1163,1.963855122182334e-05,6.733236292095177e-05
PCA_311,1.9638551221812238e-05,3.857060780157351e-05
PCA_1823,1.951425659381112e-05,4.124653134245126e-05
PCA_547,1.9389961965854406e-05,7.69286353518435e-05
PCA_2518,1.9389961965854406e-05,2.23951189590171e-05
PCA_323,1.9389961965843307e-05,3.467886945238847e-05
PCA_1236,1.9389961965843307e-05,3.4745628974874686e-05
PCA_431,1.9389961965843307e-05,0.00010125580832562641
PCA_2738,1.9389961965843307e-05,4.06471940457197e-05
PCA_2748,1.9265667337853288e-05,5.6337834141438125e-05
PCA_3253,1.9265667337842185e-05,4.837361050555789e-05
PCA_769,1.9141372709874372e-05,4.245785144200787e-05
PCA_1452,1.9141372709874372e-05,1.6971565554189703e-05
PCA_2566,1.9141372709874372e-05,4.841495145480421e-05
PCA_747,1.914137270986327e-05,6.407433281533345e-05
PCA_2991,1.9017078081895456e-05,3.302145934125191e-05
PCA_2558,1.901707808187325e-05,8.19987590806279e-05
PCA_1129,1.889278345391654e-05,2.7574364727887958e-05
PCA_1911,1.8892783453905437e-05,3.542200637493179e-05
PCA_2378,1.8892783453894334e-05,6.941117734319962e-05
PCA_2981,1.8892783453894334e-05,2.1252564135010762e-05
PCA_3045,1.889278345388323e-05,5.919817920045128e-05
PCA_2432,1.8892783453872132e-05,3.731655120958752e-05
PCA_3358,1.876848882591542e-05,5.325687593152347e-05
PCA_977,1.8768488825904316e-05,5.743017112041375e-05
PCA_1104,1.8768488825893216e-05,6.311291521947055e-05
PCA_2595,1.8644194197936503e-05,4.6413684511418594e-05
PCA_2505,1.86441941979254e-05,3.199953067348278e-05
PCA_1531,1.86441941979254e-05,5.274839081693617e-05
PCA_304,1.86441941979143e-05,7.682172242701387e-05
PCA_1572,1.8519899569946484e-05,5.139684315892478e-05
PCA_756,1.8519899569946484e-05,2.338886729463855e-05
PCA_2946,1.8519899569946484e-05,0.00014670499732707943
PCA_2914,1.851989956992428e-05,4.086421008347989e-05
PCA_1403,1.851989956992428e-05,5.194697657644273e-05
PCA_532,1.8395604941967568e-05,3.790395198631208e-05
PCA_2810,1.839560494195647e-05,8.820330747636549e-05
PCA_1652,1.8395604941945366e-05,0.00011757614840788067
PCA_771,1.8271310313977553e-05,4.015332137692965e-05
PCA_2232,1.827131031396645e-05,5.896611036288765e-05
PCA_517,1.827131031396645e-05,1.9879759114394453e-05
PCA_151,1.8271310313955347e-05,3.7242993224430734e-05
PCA_2330,1.814701568597643e-05,1.689858492987444e-05
PCA_3334,1.8147015685965328e-05,4.0552062913220465e-05
PCA_709,1.8022721057997515e-05,3.205379888711548e-05
PCA_115,1.8022721057986412e-05,7.308746076908767e-05
PCA_1619,1.8022721057986412e-05,1.7876402372666168e-05
PCA_3188,1.78984264300186e-05,3.8763985447625046e-05
